,Unnamed: 0,Loyalty#,First Name,Last Name,Customer Name,Province or State,City,Latitude,Longitude,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,Customer Lifetime Value,EnrollmentType,enroll_year,enroll_month,enroll_month_year,enroll_day,cancel_year,cancel_month,cancel_month_year,cancel_day,DaysSinceEnrollment,DaysSinceCancellation,EnrollmentDurationInDays,IsCancelled
10169,10169,804770,Sharita,Borgerding,Sharita Borgerding,Quebec,Hull,45.42873,-75.713364,male,College,Urban,0.0,Married,Star,2305.06,2021 Promotion,2021,4,2021-04,6,,,NaT,,268,,268.0,False
10170,10170,164657,Dexter,Serum,Dexter Serum,New Brunswick,Fredericton,45.963589,-66.643112,male,College,Rural,0.0,Married,Star,2305.24,Standard,2019,2,2019-02,12,,,NaT,,1052,,1052.0,False
10171,10171,253825,Sherlene,Revay,Sherlene Revay,Quebec,Montreal,45.50169,-73.567253,male,College,Suburban,0.0,Married,Star,2305.24,Standard,2017,12,2017-12,11,,,NaT,,1480,,1480.0,False
10172,10172,299919,Delisa,Sole,Delisa Sole,Ontario,Ottawa,45.421532,-75.697189,female,College,Suburban,0.0,Single,Star,2306.43,2021 Promotion,2021,2,2021-02,4,,,NaT,,329,,329.0,False
10173,10173,593781,Dierdre,Semaan,Dierdre Semaan,British Columbia,Dawson Creek,55.759628,-120.23766,female,College,Suburban,0.0,Single,Star,2308.47,Standard,2015,8,2015-08,27,,,NaT,,2317,,2317.0,False
10174,10174,731958,Yee,Hanberg,Yee Hanberg,Ontario,Toronto,43.653225,-79.383186,male,College,Urban,0.0,Single,Star,2308.47,2021 Promotion,2021,2,2021-02,18,,,NaT,,315,,315.0,False
10175,10175,296690,Ja,Neumeister,Ja Neumeister,Alberta,Edmonton,53.544388,-113.49093,female,High School or Below,Rural,20811.0,Married,Star,2308.65,Standard,2016,6,2016-06,7,,,NaT,,2032,,2032.0,False
10176,10176,863349,Natalia,Skarphol,Natalia Skarphol,Ontario,Toronto,43.653225,-79.383186,male,High School or Below,Suburban,20811.0,Married,Star,2308.65,Standard,2016,9,2016-09,13,,,NaT,,1934,,1934.0,False
10177,10177,695107,Ilda,Dolbin,Ilda Dolbin,Quebec,Montreal,45.50169,-73.567253,female,College,Urban,0.0,Married,Star,2308.69,Standard,2019,10,2019-10,19,,,NaT,,803,,803.0,False
10178,10178,989067,Marleen,Sandahl,Marleen Sandahl,Manitoba,Winnipeg,49.895138,-97.138374,female,College,Rural,0.0,Married,Star,2308.69,Standard,2021,6,2021-06,17,,,NaT,,196,,196.0,False
10179,10179,325379,Delorse,Gosewisch,Delorse Gosewisch,British Columbia,West Vancouver,49.328625,-123.16019,female,Master,Suburban,22567.0,Single,Star,2309.6,Standard,2019,9,2019-09,23,,,NaT,,829,,829.0,False
10180,10180,493972,Caitlin,Dries,Caitlin Dries,Quebec,Montreal,45.50169,-73.567253,female,Master,Suburban,22567.0,Single,Star,2309.6,Standard,2016,4,2016-04,28,,,NaT,,2072,,2072.0,False
10181,10181,278719,Forest,Memmott,Forest Memmott,Ontario,Sudbury,46.522099,-80.953033,male,College,Urban,0.0,Divorced,Star,2309.88,Standard,2015,10,2015-10,18,,,NaT,,2265,,2265.0,False
10182,10182,624216,Lane,Beecroft,Lane Beecroft,Ontario,Toronto,43.653225,-79.383186,female,College,Urban,0.0,Single,Star,2310.88,Standard,2020,2,2020-02,28,,,NaT,,671,,671.0,False
10183,10183,738320,Thomas,Lent,Thomas Lent,Alberta,Edmonton,53.544388,-113.49093,male,College,Rural,0.0,Single,Star,2310.88,Standard,2015,11,2015-11,12,,,NaT,,2240,,2240.0,False
10184,10184,525476,Trula,Larkins,Trula Larkins,Quebec,Tremblant,46.118462,-74.596184,male,College,Urban,0.0,Single,Star,2311.12,Standard,2018,12,2018-12,29,2019.0,8.0,2019-08,29.0,1097,854.0,243.0,True
10185,10185,970706,Shenika,Bruney,Shenika Bruney,New Brunswick,Moncton,46.087818,-64.778229,female,College,Suburban,0.0,Single,Star,2311.12,Standard,2017,6,2017-06,4,,,NaT,,1670,,1670.0,False
10186,10186,313424,Emma,Holloran,Emma Holloran,Manitoba,Winnipeg,49.895138,-97.138374,male,Doctor,Urban,24400.0,Single,Star,2311.21,Standard,2017,6,2017-06,22,,,NaT,,1652,,1652.0,False
10187,10187,907324,Donnie,Iserman,Donnie Iserman,Quebec,Montreal,45.50169,-73.567253,male,Doctor,Rural,24400.0,Single,Star,2311.21,Standard,2020,10,2020-10,4,,,NaT,,452,,452.0,False
10188,10188,735966,Elmira,Safi,Elmira Safi,British Columbia,Dawson Creek,55.759628,-120.23766,male,High School or Below,Rural,24641.0,Married,Star,2311.38,Standard,2020,9,2020-09,19,,,NaT,,467,,467.0,False
10189,10189,953612,Hermelinda,Delosanglel,Hermelinda Delosanglel,Ontario,Toronto,43.653225,-79.383186,female,High School or Below,Suburban,24641.0,Married,Star,2311.38,Standard,2021,6,2021-06,4,2019.0,2.0,2019-02,4.0,209,1060.0,0.0,True
10190,10190,788283,Fay,Burwell,Fay Burwell,Ontario,Kingston,44.231171,-76.485954,female,High School or Below,Suburban,16143.0,Married,Star,2312.33,Standard,2018,5,2018-05,2,2020.0,2.0,2020-02,17.0,1338,682.0,656.0,True
10191,10191,773593,Inell,Tiegs,Inell Tiegs,Alberta,Calgary,51.048615,-114.07085,female,College,Rural,0.0,Single,Star,2315.09,Standard,2019,4,2019-04,2,2019.0,12.0,2019-12,2.0,1003,759.0,244.0,True
10192,10192,837408,Sherie,Sberna,Sherie Sberna,Ontario,Toronto,43.653225,-79.383186,male,College,Rural,0.0,Single,Star,2315.09,Standard,2016,9,2016-09,19,2019.0,3.0,2019-03,3.0,1928,1033.0,895.0,True
10193,10193,500026,Ezekiel,Nedelman,Ezekiel Nedelman,British Columbia,Vancouver,49.28273,-123.12074,male,College,Rural,0.0,Married,Star,2316.8,Standard,2020,9,2020-09,26,,,NaT,,460,,460.0,False
10194,10194,771307,Deloras,Froehlich,Deloras Froehlich,Ontario,Toronto,43.653225,-79.383186,female,College,Rural,0.0,Married,Star,2316.8,Standard,2016,11,2016-11,15,,,NaT,,1871,,1871.0,False
10195,10195,194571,Barbar,Wachowiak,Barbar Wachowiak,Ontario,Kingston,44.231171,-76.485954,female,College,Rural,0.0,Single,Star,2317.28,Standard,2018,7,2018-07,8,,,NaT,,1271,,1271.0,False
10196,10196,381234,Alvera,Flinner,Alvera Flinner,Alberta,Edmonton,53.544388,-113.49093,female,College,Suburban,0.0,Single,Star,2319.74,Standard,2018,2,2018-02,13,,,NaT,,1416,,1416.0,False
10197,10197,416091,Cecila,Todoroff,Cecila Todoroff,Ontario,Toronto,43.653225,-79.383186,female,College,Urban,0.0,Single,Star,2319.74,Standard,2021,5,2021-05,13,,,NaT,,231,,231.0,False
10198,10198,677218,Terry,Timpson,Terry Timpson,Quebec,Hull,45.42873,-75.713364,male,Doctor,Rural,14660.0,Married,Star,2319.82,Standard,2015,10,2015-10,3,,,NaT,,2280,,2280.0,False
10199,10199,852629,Angel,Stadel,Angel Stadel,British Columbia,Vancouver,49.28273,-123.12074,male,Doctor,Suburban,14660.0,Married,Star,2319.82,Standard,2021,11,2021-11,5,,,NaT,,55,,55.0,False
10200,10200,873551,Cecil,Waas,Cecil Waas,New Brunswick,Fredericton,45.963589,-66.643112,male,College,Urban,0.0,Married,Star,2320.52,2021 Promotion,2021,3,2021-03,9,,,NaT,,296,,296.0,False
10201,10201,914368,Sally,Purkerson,Sally Purkerson,Quebec,Montreal,45.50169,-73.567253,female,College,Urban,0.0,Married,Star,2320.52,Standard,2015,9,2015-09,13,,,NaT,,2300,,2300.0,False
10202,10202,306667,Clarence,Vanbecelaere,Clarence Vanbecelaere,Manitoba,Winnipeg,49.895138,-97.138374,male,High School or Below,Suburban,19581.0,Married,Star,2320.75,Standard,2015,8,2015-08,19,,,NaT,,2325,,2325.0,False
10203,10203,332466,Emma,Fincham,Emma Fincham,Quebec,Montreal,45.50169,-73.567253,female,High School or Below,Rural,19581.0,Married,Star,2320.75,Standard,2019,1,2019-01,23,,,NaT,,1072,,1072.0,False
10204,10204,903359,Muriel,Gerdis,Muriel Gerdis,British Columbia,Vancouver,49.28273,-123.12074,male,College,Urban,0.0,Single,Star,2321.05,Standard,2019,3,2019-03,17,,,NaT,,1019,,1019.0,False
10205,10205,923164,Rema,Lafratta,Rema Lafratta,Ontario,Toronto,43.653225,-79.383186,female,College,Urban,0.0,Single,Star,2321.05,Standard,2019,7,2019-07,29,,,NaT,,885,,885.0,False
10206,10206,527434,Emmy,Atzhorn,Emmy Atzhorn,Ontario,Toronto,43.653225,-79.383186,male,College,Rural,0.0,Single,Star,2321.88,Standard,2016,9,2016-09,9,2021.0,10.0,2021-10,14.0,1938,77.0,1861.0,True
10207,10207,905478,Adelina,Trexel,Adelina Trexel,British Columbia,Dawson Creek,55.759628,-120.23766,female,College,Rural,0.0,Single,Star,2321.88,Standard,2017,2,2017-02,25,,,NaT,,1769,,1769.0,False
10208,10208,309230,Athena,Crockette,Athena Crockette,Yukon,Whitehorse,60.721188,-135.05684,male,College,Suburban,0.0,Single,Star,2322.57,Standard,2018,2,2018-02,3,,,NaT,,1426,,1426.0,False
10209,10209,402034,Kanesha,Booser,Kanesha Booser,Ontario,Kingston,44.231171,-76.485954,male,College,Rural,0.0,Single,Star,2322.57,Standard,2020,1,2020-01,30,,,NaT,,700,,700.0,False
10210,10210,215626,Dwain,Tolin,Dwain Tolin,Prince Edward Island,Charlottetown,46.238239,-63.131069,female,College,Suburban,0.0,Married,Star,2325.26,Standard,2015,5,2015-05,21,,,NaT,,2415,,2415.0,False
10211,10211,762446,Erica,Takemoto,Erica Takemoto,British Columbia,Vancouver,49.28273,-123.12074,female,College,Suburban,0.0,Married,Star,2325.26,Standard,2019,2,2019-02,27,2019.0,10.0,2019-10,29.0,1037,793.0,244.0,True
10212,10212,148982,Corene,Beraun,Corene Beraun,British Columbia,Vancouver,49.28273,-123.12074,female,College,Urban,0.0,Married,Star,2326.86,2021 Promotion,2021,4,2021-04,14,,,NaT,,260,,260.0,False
10213,10213,368549,Mohammed,Castaldi,Mohammed Castaldi,Ontario,Toronto,43.653225,-79.383186,female,College,Rural,0.0,Married,Star,2326.86,Standard,2016,11,2016-11,24,,,NaT,,1862,,1862.0,False
10214,10214,925918,Tomasa,Weatherby,Tomasa Weatherby,Ontario,Ottawa,45.421532,-75.697189,female,Bachelor,Urban,20934.0,Married,Star,2329.46,Standard,2021,9,2021-09,22,2019.0,5.0,2019-05,22.0,99,953.0,0.0,True
10215,10215,243642,Rozella,Bozelle,Rozella Bozelle,Saskatchewan,Regina,50.44521,-104.6189,male,Doctor,Urban,27398.0,Single,Star,2331.33,Standard,2016,9,2016-09,22,,,NaT,,1925,,1925.0,False
10216,10216,821202,Paul,Balcer,Paul Balcer,Nova Scotia,Halifax,44.648766,-63.575237,female,Doctor,Suburban,27398.0,Single,Star,2331.33,Standard,2018,8,2018-08,24,,,NaT,,1224,,1224.0,False
10217,10217,743108,Hallie,Bachas,Hallie Bachas,Ontario,Ottawa,45.421532,-75.697189,male,College,Rural,0.0,Single,Star,2332.1,Standard,2017,10,2017-10,6,2018.0,2.0,2018-02,12.0,1546,1417.0,129.0,True
10218,10218,487777,Ammie,Daza,Ammie Daza,New Brunswick,Fredericton,45.963589,-66.643112,male,Doctor,Urban,25772.0,Divorced,Star,2333.61,Standard,2018,2,2018-02,13,,,NaT,,1416,,1416.0,False
10219,10219,896372,Estela,Sheild,Estela Sheild,Quebec,Tremblant,46.118462,-74.596184,female,Doctor,Suburban,25772.0,Divorced,Star,2333.61,Standard,2020,7,2020-07,26,,,NaT,,522,,522.0,False
10220,10220,711874,Mae,Pomares,Mae Pomares,Manitoba,Winnipeg,49.895138,-97.138374,male,Bachelor,Suburban,22087.0,Married,Star,2335.88,Standard,2016,9,2016-09,4,,,NaT,,1943,,1943.0,False
10221,10221,904114,Kathryne,Yamanaka,Kathryne Yamanaka,Quebec,Montreal,45.50169,-73.567253,female,Bachelor,Rural,22087.0,Married,Star,2335.88,Standard,2020,2,2020-02,28,,,NaT,,671,,671.0,False
10222,10222,246734,Neida,Buckner,Neida Buckner,Quebec,Montreal,45.50169,-73.567253,female,College,Urban,0.0,Single,Star,2336.18,Standard,2018,10,2018-10,20,,,NaT,,1167,,1167.0,False
10223,10223,888316,Frieda,Lapidus,Frieda Lapidus,British Columbia,Victoria,48.428421,-123.36565,female,College,Suburban,0.0,Single,Star,2336.18,Standard,2019,5,2019-05,20,2020.0,1.0,2020-01,20.0,955,710.0,245.0,True
10224,10224,646187,Anastacia,Barnick,Anastacia Barnick,Quebec,Tremblant,46.118462,-74.596184,female,Doctor,Urban,21564.0,Married,Star,2336.29,Standard,2021,1,2021-01,26,,,NaT,,338,,338.0,False
10225,10225,799967,Teisha,Bache,Teisha Bache,New Brunswick,Fredericton,45.963589,-66.643112,male,Doctor,Urban,21564.0,Married,Star,2336.29,Standard,2019,9,2019-09,27,,,NaT,,825,,825.0,False
10226,10226,407119,Lona,Buchanon,Lona Buchanon,Saskatchewan,Regina,50.44521,-104.6189,female,High School or Below,Suburban,28806.0,Married,Star,2337.35,Standard,2019,7,2019-07,11,,,NaT,,903,,903.0,False
10227,10227,972732,Vicki,Tinnea,Vicki Tinnea,Nova Scotia,Halifax,44.648766,-63.575237,male,High School or Below,Urban,28806.0,Married,Star,2337.35,Standard,2017,12,2017-12,19,,,NaT,,1472,,1472.0,False
10228,10228,108907,Missy,Mesenbring,Missy Mesenbring,British Columbia,Victoria,48.428421,-123.36565,male,College,Urban,0.0,Single,Star,2337.36,Standard,2019,8,2019-08,10,,,NaT,,873,,873.0,False
10229,10229,202716,Magaly,Aquilina,Magaly Aquilina,Quebec,Montreal,45.50169,-73.567253,male,College,Rural,0.0,Single,Star,2337.36,Standard,2016,1,2016-01,13,,,NaT,,2178,,2178.0,False
10230,10230,207821,Rosalia,Lachapelle,Rosalia Lachapelle,British Columbia,Vancouver,49.28273,-123.12074,male,Master,Rural,19581.0,Single,Star,2342.01,Standard,2018,9,2018-09,8,,,NaT,,1209,,1209.0,False
10231,10231,828884,Winter,Claxton,Winter Claxton,Ontario,Toronto,43.653225,-79.383186,female,Master,Suburban,19581.0,Single,Star,2342.01,Standard,2021,12,2021-12,8,,,NaT,,22,,22.0,False
10232,10232,464385,Ali,Keros,Ali Keros,British Columbia,West Vancouver,49.328625,-123.16019,male,College,Urban,0.0,Single,Star,2344.23,Standard,2020,12,2020-12,14,,,NaT,,381,,381.0,False
10233,10233,659637,Lavette,Younes,Lavette Younes,Quebec,Montreal,45.50169,-73.567253,female,College,Urban,0.0,Single,Star,2344.23,Standard,2018,6,2018-06,24,,,NaT,,1285,,1285.0,False
10234,10234,107719,Launa,Strachman,Launa Strachman,British Columbia,Kelowna,49.887951,-119.49601,male,College,Suburban,0.0,Single,Star,2345.08,Standard,2015,7,2015-07,11,,,NaT,,2364,,2364.0,False
10235,10235,787625,Shantell,Bruski,Shantell Bruski,Ontario,Toronto,43.653225,-79.383186,male,College,Suburban,0.0,Single,Star,2345.08,Standard,2019,4,2019-04,14,,,NaT,,991,,991.0,False
10236,10236,297954,Emil,Dagenais,Emil Dagenais,Nova Scotia,Halifax,44.648766,-63.575237,female,High School or Below,Urban,26304.0,Single,Star,2345.13,Standard,2015,12,2015-12,15,,,NaT,,2207,,2207.0,False
10237,10237,707588,Alton,Kanatzar,Alton Kanatzar,Quebec,Quebec City,46.813877,-71.207977,male,High School or Below,Urban,26304.0,Single,Star,2345.13,Standard,2019,5,2019-05,29,,,NaT,,946,,946.0,False
10238,10238,241714,Sommer,Lagatella,Sommer Lagatella,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Suburban,51397.0,Single,Star,2345.26,Standard,2016,3,2016-03,25,,,NaT,,2106,,2106.0,False
10239,10239,927975,Tiffany,Quitter,Tiffany Quitter,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Rural,51397.0,Single,Star,2345.26,Standard,2019,1,2019-01,6,,,NaT,,1089,,1089.0,False
10240,10240,933707,Lucinda,Mardis,Lucinda Mardis,Quebec,Quebec City,46.813877,-71.207977,female,High School or Below,Urban,22932.0,Married,Star,2346.68,Standard,2017,9,2017-09,8,,,NaT,,1574,,1574.0,False
10241,10241,981220,Garnett,Gustave,Garnett Gustave,Nova Scotia,Halifax,44.648766,-63.575237,male,High School or Below,Suburban,22932.0,Married,Star,2346.68,Standard,2019,10,2019-10,29,2020.0,10.0,2020-10,14.0,793,442.0,351.0,True
10242,10242,180977,Merlyn,Broomes,Merlyn Broomes,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Suburban,31617.0,Single,Star,2347.05,Standard,2016,9,2016-09,16,,,NaT,,1931,,1931.0,False
10243,10243,217364,Leeann,Bergin,Leeann Bergin,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Rural,31617.0,Single,Star,2347.05,2021 Promotion,2021,4,2021-04,23,,,NaT,,251,,251.0,False
10244,10244,852572,Tennie,Diotte,Tennie Diotte,Ontario,Ottawa,45.421532,-75.697189,female,College,Rural,0.0,Single,Star,2347.59,Standard,2021,10,2021-10,25,,,NaT,,66,,66.0,False
10245,10245,700335,Rachael,Geldrich,Rachael Geldrich,British Columbia,Vancouver,49.28273,-123.12074,male,College,Suburban,0.0,Married,Star,2348.03,Standard,2017,10,2017-10,19,,,NaT,,1533,,1533.0,False
10246,10246,989040,Dorthy,Virgin,Dorthy Virgin,Quebec,Hull,45.42873,-75.713364,female,College,Suburban,0.0,Married,Star,2348.03,Standard,2021,11,2021-11,6,,,NaT,,54,,54.0,False
10247,10247,521875,Bettye,Deporter,Bettye Deporter,New Brunswick,Moncton,46.087818,-64.778229,male,College,Rural,0.0,Single,Star,2349.96,Standard,2015,5,2015-05,25,,,NaT,,2411,,2411.0,False
10248,10248,778168,Kaycee,Martenson,Kaycee Martenson,Quebec,Tremblant,46.118462,-74.596184,female,College,Suburban,0.0,Single,Star,2349.96,Standard,2015,11,2015-11,27,,,NaT,,2225,,2225.0,False
10249,10249,879036,Myriam,Casteel,Myriam Casteel,Ontario,Ottawa,45.421532,-75.697189,female,High School or Below,Urban,12928.0,Single,Star,2351.88,Standard,2017,1,2017-01,27,,,NaT,,1798,,1798.0,False
10250,10250,191189,Joesph,Riback,Joesph Riback,Newfoundland,St. John's,47.561508,-52.712578,female,College,Rural,0.0,Divorced,Star,2352.37,Standard,2016,8,2016-08,28,2017.0,5.0,2017-05,7.0,1950,1698.0,252.0,True
10251,10251,736414,Genia,Iburg,Genia Iburg,Quebec,Quebec City,46.813877,-71.207977,male,College,Rural,0.0,Divorced,Star,2352.37,Standard,2017,4,2017-04,22,,,NaT,,1713,,1713.0,False
10252,10252,441304,Antony,Luckenbach,Antony Luckenbach,Quebec,Montreal,45.50169,-73.567253,female,College,Rural,0.0,Single,Star,2353.18,Standard,2017,11,2017-11,2,,,NaT,,1519,,1519.0,False
10253,10253,842982,Harold,Muriel,Harold Muriel,British Columbia,Victoria,48.428421,-123.36565,female,College,Suburban,0.0,Single,Star,2353.18,Standard,2015,8,2015-08,31,,,NaT,,2313,,2313.0,False
10254,10254,165019,Tilda,Flack,Tilda Flack,British Columbia,Victoria,48.428421,-123.36565,male,Doctor,Suburban,26184.0,Married,Star,2354.32,Standard,2015,9,2015-09,2,,,NaT,,2311,,2311.0,False
10255,10255,453494,Madie,Sahsman,Madie Sahsman,Quebec,Hull,45.42873,-75.713364,male,Doctor,Suburban,26184.0,Married,Star,2354.32,Standard,2021,11,2021-11,14,,,NaT,,46,,46.0,False
10256,10256,274896,Jacquelyn,Hornback,Jacquelyn Hornback,Quebec,Montreal,45.50169,-73.567253,male,College,Urban,0.0,Married,Star,2354.5,Standard,2016,7,2016-07,21,,,NaT,,1988,,1988.0,False
10257,10257,371532,Paz,Schuessler,Paz Schuessler,New Brunswick,Fredericton,45.963589,-66.643112,female,College,Suburban,0.0,Married,Star,2354.5,Standard,2020,5,2020-05,9,,,NaT,,600,,600.0,False
10258,10258,198485,Erlinda,Trigleth,Erlinda Trigleth,Ontario,Ottawa,45.421532,-75.697189,female,College,Urban,0.0,Married,Star,2355.28,Standard,2021,12,2021-12,6,,,NaT,,24,,24.0,False
10259,10259,392682,Ray,Mirchandani,Ray Mirchandani,British Columbia,Victoria,48.428421,-123.36565,female,College,Suburban,0.0,Married,Star,2356.07,Standard,2020,10,2020-10,4,,,NaT,,452,,452.0,False
10260,10260,754163,Ashlea,Stample,Ashlea Stample,Quebec,Hull,45.42873,-75.713364,female,College,Urban,0.0,Married,Star,2356.07,2021 Promotion,2021,3,2021-03,3,2016.0,6.0,2016-06,22.0,302,2017.0,0.0,True
10261,10261,641189,Carla,Stringer,Carla Stringer,Ontario,Trenton,44.101128,-77.576309,male,College,Suburban,0.0,Single,Star,2356.7,Standard,2020,8,2020-08,2,,,NaT,,515,,515.0,False
10262,10262,868250,Isobel,Gapp,Isobel Gapp,British Columbia,Vancouver,49.28273,-123.12074,female,College,Rural,0.0,Single,Star,2356.7,Standard,2016,12,2016-12,6,,,NaT,,1850,,1850.0,False
10263,10263,360031,King,Woods,King Woods,Ontario,Toronto,43.653225,-79.383186,male,College,Suburban,0.0,Married,Star,2357.5,Standard,2021,5,2021-05,14,,,NaT,,230,,230.0,False
10264,10264,810581,Nelson,Orzechowski,Nelson Orzechowski,British Columbia,Kelowna,49.887951,-119.49601,female,College,Suburban,0.0,Married,Star,2357.5,Standard,2017,11,2017-11,1,,,NaT,,1520,,1520.0,False
10265,10265,261044,Shante,Foutz,Shante Foutz,Ontario,Toronto,43.653225,-79.383186,female,Doctor,Rural,25064.0,Married,Star,2357.75,Standard,2019,7,2019-07,15,,,NaT,,899,,899.0,False
10266,10266,819842,Delois,Shuff,Delois Shuff,Alberta,Edmonton,53.544388,-113.49093,female,Doctor,Urban,25064.0,Married,Star,2357.75,Standard,2017,2,2017-02,9,,,NaT,,1785,,1785.0,False
10267,10267,667117,Harrison,Peggs,Harrison Peggs,New Brunswick,Moncton,46.087818,-64.778229,male,College,Suburban,0.0,Married,Star,2357.8,Standard,2017,6,2017-06,20,,,NaT,,1654,,1654.0,False
10268,10268,868327,Yoshiko,Diclaudio,Yoshiko Diclaudio,Quebec,Tremblant,46.118462,-74.596184,male,College,Suburban,0.0,Married,Star,2357.8,Standard,2015,6,2015-06,28,,,NaT,,2377,,2377.0,False
10269,10269,132774,Josefa,Stratakos,Josefa Stratakos,Quebec,Quebec City,46.813877,-71.207977,female,Doctor,Rural,19864.0,Divorced,Star,2359.42,Standard,2015,7,2015-07,14,,,NaT,,2361,,2361.0,False
10270,10270,209058,Rossie,Mares,Rossie Mares,Quebec,Tremblant,46.118462,-74.596184,male,Doctor,Urban,19864.0,Divorced,Star,2359.42,Standard,2016,11,2016-11,16,,,NaT,,1870,,1870.0,False
10271,10271,431187,Jada,Fiereck,Jada Fiereck,British Columbia,Whistler,50.116322,-122.95736,male,Doctor,Rural,19864.0,Divorced,Star,2359.42,Standard,2021,8,2021-08,26,2019.0,4.0,2019-04,26.0,126,979.0,0.0,True
10272,10272,475930,Erika,Piedra,Erika Piedra,Quebec,Montreal,45.50169,-73.567253,female,Doctor,Urban,19864.0,Divorced,Star,2359.42,Standard,2020,5,2020-05,16,2021.0,1.0,2021-01,16.0,593,348.0,245.0,True
10273,10273,483802,Chet,Sackrider,Chet Sackrider,New Brunswick,Fredericton,45.963589,-66.643112,male,Doctor,Rural,19864.0,Divorced,Star,2359.42,Standard,2017,11,2017-11,29,2018.0,7.0,2018-07,29.0,1492,1250.0,242.0,True
10274,10274,509669,Robbyn,Hagge,Robbyn Hagge,Nova Scotia,Halifax,44.648766,-63.575237,female,Doctor,Urban,19864.0,Divorced,Star,2359.42,2021 Promotion,2021,2,2021-02,21,,,NaT,,312,,312.0,False
10275,10275,571409,Dorethea,Celso,Dorethea Celso,British Columbia,Vancouver,49.28273,-123.12074,male,Doctor,Rural,19864.0,Divorced,Star,2359.42,Standard,2021,8,2021-08,7,,,NaT,,145,,145.0,False
10276,10276,658996,Cory,Nezat,Cory Nezat,Ontario,Toronto,43.653225,-79.383186,male,Doctor,Suburban,19864.0,Divorced,Star,2359.42,Standard,2020,6,2020-06,2,,,NaT,,576,,576.0,False
10277,10277,679609,Tamika,Evenson,Tamika Evenson,British Columbia,Vancouver,49.28273,-123.12074,female,Doctor,Urban,19864.0,Divorced,Star,2359.42,Standard,2020,8,2020-08,12,,,NaT,,505,,505.0,False
10278,10278,686612,Sierra,Maurer,Sierra Maurer,Quebec,Hull,45.42873,-75.713364,male,Doctor,Suburban,19864.0,Divorced,Star,2359.42,Standard,2018,3,2018-03,7,2020.0,2.0,2020-02,24.0,1394,675.0,719.0,True
